Performance_ID,Campaign_ID,Date,Impressions,Clicks,Conversions,Revenue,Spend
28060,156,2025-10-16,165883,10786,226,67006.82,28725.13
28061,102,2024-09-14,155223,8895,296,57921.87,7929.81
28062,177,2024-03-10,185005,10538,791,312701.83,29607.88
28063,74,2025-07-24,104487,5843,279,72411.96,11997.15
28064,211,2024-04-17,34131,923,36,13061.9,879.02
28065,14,2025-09-19,186537,18342,966,198702.36,37534.9
28066,85,2024-08-14,19565,277,6,925.02,414.11
28067,42,2024-09-19,132892,21477,3208,777827.22,82955.83
28068,162,2025-03-07,96506,3097,96,34767.25,7424.14
28069,34,2024-04-05,30991,1488,25,6203.42,2186.94
28070,269,2025-11-27,57021,4046,258,85076.07,1464.89
28071,24,2024-10-19,141057,3717,175,45931.21,5493.88
28072,211,2024-08-21,111606,2836,29,10403.46,1134.47
28073,32,2025-08-18,188151,7499,216,68646.94,7482.52
28074,238,2024-04-02,47968,5310,431,138385.28,1714.22
28075,28,2024-06-11,131976,6544,151,50010.33,10249.36
28076,211,2024-02-02,170517,6063,226,60594.7,7866.42
28077,100,2024-04-21,91435,2918,272,58302.85,1836.6
28078,143,2025-02-10,27565,1630,111,39634.49,250.31
28079,228,2025-03-24,32906,1466,41,5902.04,2459.82
28080,265,2024-06-12,80363,3527,166,38605.68,3237.12
28081,96,2025-04-25,141311,6428,209,50607.16,5366.75
28082,17,2025-01-16,69302,8765,797,220574.67,29865.77
28083,156,2025-04-11,141042,11029,364,105521.52,20948.61
28084,169,2024-03-10,185131,23150,2067,276450.42,83600.1
28085,130,2025-10-26,12512,1067,127,43015.23,1295.87
28086,56,2025-09-18,193042,3106,50,6169.2,4225.14
28087,151,2025-06-08,140806,12890,2101,329375.39,40792.12
28088,288,2025-06-20,15341,1662,224,50350.76,6806.78
28089,3,2024-12-09,9625,350,5,1758.25,319.48
28090,14,2024-12-03,85823,2666,140,27858.13,2059.71
28091,266,2024-10-02,82922,3766,112,30681.56,6469.31
28092,272,2024-06-22,157587,15927,1945,484700.37,2612.33
28093,90,2025-08-14,184989,23678,4139,1362456.84,49088.39
28094,211,2025-08-13,74738,2729,96,16667.77,3209.3
28095,148,2024-01-10,62790,5948,652,125826.49,3201.49
28096,191,2024-04-01,190640,18987,2159,826410.69,79567.54
28097,152,2025-06-02,190717,18690,2654,635866.28,11102.45
28098,277,2024-12-08,34492,1358,57,3339.84,881.13
28099,223,2025-10-11,199071,8208,196,39855.91,12756.89
28100,291,2024-01-09,198294,9626,395,123778.33,8382.03
28101,243,2024-03-17,191861,9864,849,273620.7,18981.65
28102,293,2025-01-15,9582,1088,166,44234.99,5171.82
28103,189,2024-05-01,109890,4565,177,22706.16,4905.86
28104,139,2024-12-13,79095,2463,99,31273.88,1662.54
28105,186,2025-05-13,10686,1032,103,36326.43,792.89
28106,71,2024-12-29,8512,1014,81,30481.78,423.05
28107,218,2025-09-24,11512,532,32,1653.85,1440.0
28108,2,2024-02-09,92243,5627,361,87035.19,8321.49
28109,209,2024-01-29,111868,19008,3262,794572.44,54097.72
28110,139,2024-06-02,148456,3388,129,38274.2,1799.62
28111,37,2024-03-05,9788,877,64,20889.06,102.95
28112,1,2025-10-03,198549,6581,383,134471.4,4880.39
28113,70,2024-06-11,178660,26797,2505,652354.68,80085.48
28114,158,2025-12-04,149684,6344,231,37869.51,4213.86
28115,83,2025-09-16,76808,5498,465,36157.12,4077.34
28116,128,2024-06-25,167225,13295,511,189748.46,33084.82
28117,265,2024-05-13,131408,9236,274,26999.34,21786.02
28118,230,2025-08-09,189430,13547,2331,714133.19,30190.99
28119,54,2024-04-07,97776,4900,307,101835.54,9260.63
28120,1,2024-05-27,196013,8209,563,103917.45,4518.15
28121,1,2024-03-16,70170,3068,294,32904.55,2917.45
28122,249,2024-02-25,79289,2515,184,11332.06,3809.25
28123,243,2024-09-12,188420,10295,897,200183.94,14494.66
28124,234,2024-05-16,180410,12455,901,273796.84,37188.35
28125,214,2024-08-12,148266,5970,131,17440.49,7575.9
28126,179,2025-06-15,197241,5006,195,65935.53,4508.16
28127,45,2024-07-05,125214,14912,1561,333371.65,2965.22
28128,153,2025-06-20,50932,8001,879,253808.31,18599.22
28129,162,2025-11-28,53558,3834,282,92144.65,11402.31
28130,195,2024-12-03,162944,6609,475,170779.92,13830.81
28131,77,2025-05-25,173795,6570,224,18902.71,5755.92
28132,54,2024-12-24,99293,5430,426,127553.44,6376.89
28133,167,2025-09-13,182265,17836,2330,208826.54,5957.11
28134,156,2025-04-07,96373,6499,460,159135.1,15591.4
28135,23,2024-07-31,174607,15344,1104,320785.0,3199.16
28136,42,2024-05-05,135465,13707,1123,158091.73,38626.31
28137,133,2024-12-28,159996,12274,290,49226.35,32493.49
28138,281,2025-11-28,33030,484,7,1887.76,610.92
28139,173,2024-05-01,105871,6803,574,134189.34,9252.39
28140,231,2024-07-27,147178,11150,1627,327550.03,5656.79
28141,145,2025-01-08,167057,8754,507,136060.81,1799.51
28142,25,2024-08-28,72815,5485,588,30654.14,1498.42
28143,114,2024-06-26,108685,9972,1568,571552.94,32934.66
28144,174,2024-08-06,116747,7792,838,106948.05,4948.95
28145,67,2024-03-11,185386,22036,2669,652152.27,76664.63
28146,210,2025-10-17,96848,9861,1023,268578.64,5185.26
28147,126,2024-05-18,127366,5583,275,57731.1,3218.04
28148,121,2024-02-15,16601,760,33,10380.21,1404.25
28149,1,2025-03-05,187047,8212,938,181367.93,8384.27
28150,145,2024-10-19,189205,22323,2728,380226.17,5383.43
28151,276,2024-04-13,8755,270,3,617.22,290.32
28152,105,2025-03-20,156431,5126,476,52613.52,7265.15
28153,2,2025-10-02,52113,2312,162,22809.67,6856.81
28154,111,2025-10-04,81069,9855,1085,235276.15,31379.76
28155,75,2025-12-03,131387,3970,286,74272.4,6718.7
28156,64,2025-03-21,128469,10437,1407,385409.11,25317.74
28157,119,2024-07-05,21596,1081,134,37741.78,631.89
28158,299,2024-03-07,31661,5162,881,150836.11,21072.28
28159,5,2024-07-12,114992,8792,763,160002.79,7751.83
28160,77,2024-01-26,31498,786,33,4406.32,985.26
28161,240,2025-02-26,195244,12717,1137,296518.79,18933.23
28162,269,2024-08-11,60901,6003,494,196706.76,4516.73
28163,229,2024-07-06,86981,6987,1016,358756.99,20333.53
28164,272,2025-01-24,169125,18316,1484,521956.34,8795.02
28165,173,2025-08-18,86438,4679,281,107905.0,8101.36
28166,170,2025-07-10,15671,1028,41,3301.61,1841.03
28167,150,2024-12-19,116023,4629,165,10132.47,13256.1
28168,185,2024-03-17,20949,1435,69,24513.14,863.82
28169,43,2025-04-27,165411,8086,584,219424.09,14401.1
28170,95,2024-09-22,184968,6521,390,45333.11,11474.83
28171,165,2024-02-28,9309,168,2,644.88,225.45
28172,257,2024-12-20,184101,5809,255,23057.4,3606.25
28173,122,2025-10-21,68350,5921,249,58448.36,7983.7
28174,129,2024-11-22,109598,3441,98,27624.01,1379.95
28175,43,2024-12-05,128185,6114,364,68999.28,14319.69
28176,121,2024-10-31,57265,3555,281,61497.66,9423.82
28177,183,2025-09-08,138530,8613,676,95271.79,999.41
28178,248,2025-05-24,104159,13450,2144,459715.95,20914.26
28179,265,2025-02-28,175768,5856,330,83373.85,7188.89
28180,98,2025-07-11,96214,13711,1440,425237.46,65072.11
28181,100,2025-09-07,196556,15043,1368,410046.37,30407.34
28182,94,2024-03-25,79235,4107,542,100485.81,2085.42
28183,291,2025-05-29,186346,7223,298,57741.3,8326.49
28184,85,2025-05-27,62938,1556,62,15827.52,1936.63
28185,43,2025-01-18,168203,10393,307,30949.26,27494.04
28186,110,2025-10-14,188033,6196,82,31344.77,7319.31
28187,276,2024-12-20,176423,3563,118,8261.95,4684.49
28188,203,2025-05-21,55764,3831,224,63951.23,5199.06
28189,195,2024-10-06,152795,5038,229,68286.98,10062.68
28190,192,2024-12-23,102516,9867,723,191601.47,1235.47
28191,99,2025-12-16,12869,1024,81,27911.18,1334.11
28192,170,2024-04-19,23269,979,104,16448.28,1322.76
28193,140,2025-04-25,59548,2950,50,8862.21,4260.29
28194,131,2025-09-14,35944,2358,322,31214.8,367.2
28195,188,2024-08-14,113970,7716,317,111567.14,8079.29
28196,183,2025-06-03,77387,5820,565,52764.65,4466.08
28197,102,2025-02-15,24739,527,20,4707.12,1002.39
28198,87,2025-02-16,81098,6230,982,236685.15,20698.31
28199,149,2025-04-28,100507,3991,167,21665.16,3774.17
28200,8,2024-01-20,161672,3596,109,30631.84,4599.37
28201,23,2024-01-05,184477,9398,768,207153.18,2016.41
28202,247,2025-08-12,198635,19062,2548,900467.34,12056.4
28203,164,2025-04-27,155086,4626,114,6513.1,5311.41
28204,112,2024-09-27,58693,2511,286,112992.75,3048.77
28205,179,2024-09-13,133704,5695,248,91974.41,7535.38
28206,133,2024-01-25,172785,11219,368,47552.99,9671.63
28207,51,2025-02-21,49801,2098,30,1738.34,1662.25
28208,95,2025-09-23,51957,2916,338,127921.15,6912.27
28209,46,2024-02-11,74320,4033,474,150312.73,5512.22
28210,135,2024-01-24,26906,2631,135,27691.76,4461.3
28211,36,2025-10-31,64955,4783,191,50051.56,6491.64
28212,116,2025-09-12,162068,12953,848,95085.8,30192.95
28213,124,2024-10-28,139999,5618,645,113378.57,11284.81
28214,14,2025-06-10,148239,12528,958,300345.69,25048.51
28215,34,2025-08-21,39151,567,13,4987.35,331.32
28216,12,2025-04-14,56636,1869,191,18997.27,1963.74
28217,190,2025-05-29,121801,6649,647,138512.75,2961.0
28218,188,2025-08-30,79327,3583,293,45575.58,5205.69
28219,11,2024-06-17,26744,2104,116,28566.54,1425.01
28220,252,2024-04-10,163764,27559,3844,1081283.14,101023.83
28221,239,2024-08-13,61231,4697,405,58401.46,13370.6
28222,97,2024-09-11,128778,9242,489,31853.79,24689.27
28223,96,2024-06-20,56735,2303,58,4319.54,2878.94
28224,73,2024-11-11,54001,1209,55,6186.57,1532.77
28225,51,2024-05-18,132985,5175,150,18623.23,7503.64
28226,54,2025-07-25,156374,9985,699,132658.19,17661.36
28227,200,2025-12-26,93453,8252,922,127824.6,17453.78
28228,14,2024-12-22,144646,5733,336,95413.74,6944.35
28229,294,2025-05-02,162355,16870,1258,331959.32,3929.77
28230,106,2024-03-28,156300,15701,1475,556333.65,50195.6
28231,297,2025-07-16,142326,6091,278,45925.59,8381.88
28232,121,2025-12-15,165325,3708,229,63596.33,3816.66
28233,86,2025-03-16,86779,10127,1080,372579.32,6763.38
28234,99,2025-09-29,13137,567,64,4326.63,397.25
28235,224,2024-06-01,151471,7127,460,109536.18,14180.51
28236,83,2025-02-01,78014,8166,547,116069.15,4612.15
28237,229,2024-06-05,34543,3328,397,139059.76,12363.12
28238,53,2025-10-30,185137,5198,161,46120.18,7550.04
28239,103,2024-09-19,27174,4239,519,52571.48,14839.59
28240,95,2025-06-09,113467,10769,720,137395.29,25943.73
28241,100,2025-11-07,103826,9290,1000,73179.03,12478.16
28242,164,2025-11-25,92660,3327,176,12564.01,4034.57
28243,157,2025-01-24,68729,4659,294,49061.28,13757.19
28244,222,2024-06-22,138029,2168,33,10093.79,1268.63
28245,246,2025-04-18,74094,5911,812,123191.26,28821.11
28246,25,2025-04-19,38554,3704,311,36956.07,770.95
28247,284,2025-03-03,149133,10680,654,34091.5,17208.75
28248,70,2025-09-22,74756,7238,1101,62617.55,23239.59
28249,55,2024-02-21,192206,3994,190,33887.11,2971.06
28250,15,2024-11-22,87146,5943,536,59304.36,3511.5
28251,5,2024-12-27,180192,12617,738,231601.5,26505.45
28252,110,2024-03-04,180134,6291,229,69087.86,4828.41
28253,274,2025-09-10,18933,875,48,9782.59,1326.48
28254,148,2024-03-22,193379,19017,2015,160710.94,35191.4
28255,177,2025-05-05,56303,2363,111,16729.88,6014.5
28256,166,2025-11-14,84206,5694,837,145452.37,23019.79
28257,215,2025-08-09,23755,1169,29,7569.65,1247.95
28258,1,2025-12-18,72521,6753,357,36441.73,7507.16
28259,112,2025-03-31,188365,10495,971,300190.24,25104.97
28260,57,2025-03-01,119171,11014,575,70103.31,17757.66
28261,20,2024-06-17,182802,10839,819,76946.68,13829.79
28262,153,2025-10-20,188469,21598,2015,128779.28,32743.26
28263,58,2025-11-14,31739,402,4,1045.69,235.87
28264,226,2024-07-11,161933,13900,998,138601.46,15389.31
28265,112,2025-09-18,123130,10980,468,51872.88,17159.11
28266,121,2025-01-18,89467,3945,303,112726.79,5622.45
28267,102,2024-01-13,194361,13365,574,39357.01,33242.31
28268,258,2024-02-10,72348,2171,51,5156.94,1571.14
28269,273,2024-06-13,42236,2334,216,36964.22,2233.89
28270,140,2024-03-13,116681,5200,211,81530.24,2970.72
28271,259,2025-06-03,9102,894,97,18186.67,660.12
28272,178,2025-10-24,148187,7256,773,88202.78,14262.74
28273,269,2025-11-22,189603,11393,1292,279667.45,6116.49
28274,36,2024-03-01,75101,4325,239,94445.7,10792.01
28275,195,2024-07-18,170638,10808,753,198590.79,30769.72
28276,110,2025-12-20,125409,1986,27,7214.1,2205.31
28277,151,2025-01-10,29710,4893,618,206676.77,12922.55
28278,154,2024-09-19,159252,14982,1796,716413.95,1662.79
28279,25,2024-08-01,77620,6376,361,33454.13,2050.49
28280,33,2025-06-26,180200,19338,2767,232063.46,6530.96
28281,185,2025-09-17,24367,1233,120,36652.12,2704.54
28282,210,2025-07-29,51010,3998,483,49899.66,1590.82
28283,175,2025-05-26,95060,3757,107,32190.31,3482.93
28284,299,2024-12-23,130794,18506,2570,965515.96,60010.6
28285,78,2024-07-18,86502,6483,743,63255.86,13721.56
28286,158,2024-05-19,108778,5256,247,25110.26,5387.13
28287,161,2025-07-17,72541,7973,989,297273.82,3814.85
28288,216,2025-12-23,120254,15405,2768,709866.94,39428.82
28289,186,2024-08-07,169046,11212,861,166736.31,5620.32
28290,249,2024-07-27,141027,7644,383,27210.99,9503.33
28291,253,2025-11-10,19658,813,77,24807.49,436.15
28292,180,2025-04-13,142313,15649,1846,735481.67,54869.3
28293,211,2025-02-18,21490,262,4,1350.34,190.52
28294,40,2024-01-06,117281,4891,549,63494.11,9366.52
28295,178,2025-07-11,198502,13539,1223,466070.52,10883.72
28296,53,2025-04-10,20065,499,14,1107.18,689.64
28297,219,2024-08-24,153331,2506,30,3404.5,2767.54
28298,204,2025-06-13,193141,31146,2816,780728.5,78361.0
28299,41,2025-09-02,53171,2767,184,53613.39,2411.51
28300,229,2024-01-04,43911,2943,459,41998.96,6934.48
28301,153,2025-05-26,43490,3957,661,67222.97,10568.23
28302,30,2024-09-14,92883,5932,310,72148.89,11216.75
28303,200,2025-08-27,188135,7679,473,90117.62,18359.11
28304,16,2025-03-09,192078,4341,64,11904.62,4611.63
28305,155,2024-09-03,109654,16546,1481,355355.11,52820.89
28306,130,2024-04-24,85374,7512,526,144602.53,9508.59
28307,79,2024-11-26,42721,1445,67,18397.12,1923.34
28308,39,2024-03-03,21568,1861,194,39873.58,4232.89
28309,169,2024-07-17,145491,22770,4003,1421972.55,99009.26
28310,236,2025-08-25,53525,1606,117,8595.94,2972.99
28311,77,2024-05-06,177264,1896,49,8995.67,2150.46
28312,259,2024-08-22,182594,20660,2285,505508.03,9964.46
28313,51,2024-03-25,95282,2017,82,5123.9,1031.86
28314,298,2025-10-29,68971,5170,382,64567.41,9741.13
28315,43,2024-11-25,102938,3683,136,47422.13,3718.98
28316,127,2024-08-17,136467,7999,799,183816.53,809.36
28317,168,2024-02-25,68833,6739,1086,316937.68,23140.89
28318,203,2024-09-25,72106,2058,135,39443.69,3046.33
28319,213,2024-04-07,92840,4952,723,245064.34,3148.03
28320,118,2024-03-19,79978,5065,162,27555.6,11009.22
28321,218,2025-10-24,56593,1331,95,6092.97,2575.12
28322,189,2025-05-29,141556,11031,253,98708.56,15370.95
28323,54,2025-12-11,10887,371,26,10390.98,1071.61
28324,133,2025-12-20,69779,1421,111,33940.05,1235.54
28325,276,2025-08-08,32431,762,37,3242.16,496.47
28326,54,2024-01-09,50104,3021,134,37679.28,7923.02
28327,179,2024-02-14,6479,136,6,1279.65,95.57
28328,6,2024-10-01,181631,12471,523,206225.6,24170.86
28329,279,2025-04-01,27119,2336,202,51837.33,1009.3
28330,235,2025-09-23,129235,13688,1568,480234.93,4485.52
28331,40,2024-02-06,81162,2927,272,48983.91,1604.35
28332,177,2024-10-04,162152,8646,446,118215.18,12894.6
28333,140,2024-05-30,155204,7336,235,59555.62,3119.99
28334,248,2025-05-02,91212,13130,2111,298784.69,45739.01
28335,21,2025-05-23,72769,6120,482,118020.25,3402.59
28336,140,2025-12-20,46797,1630,49,18265.11,1403.96
28337,102,2025-07-29,165776,6343,448,132487.22,14568.59
28338,114,2025-05-28,63586,4046,416,101296.06,7886.9
28339,159,2024-08-02,168143,3425,145,53688.7,4795.09
28340,150,2025-12-11,58912,2226,84,27260.03,2775.18
28341,222,2024-04-04,171854,5041,72,28480.63,7013.86
28342,290,2024-10-10,126814,1994,51,4800.64,823.47
28343,294,2025-01-13,147761,10695,1148,293737.14,2442.89
28344,226,2024-03-17,175896,16740,1461,141116.63,13910.18
28345,36,2025-09-29,36446,2542,105,19405.79,6987.51
28346,24,2024-09-11,193783,2745,75,7996.0,3669.58
28347,243,2025-08-01,24429,1786,166,24559.71,4147.67
28348,215,2024-02-29,159966,10845,743,131623.86,16846.41
28349,182,2025-09-09,58750,3807,95,6917.57,5485.2
28350,185,2025-01-13,27421,2338,150,50436.28,3030.16
28351,26,2025-05-02,156469,11320,1416,336552.1,44796.1
28352,139,2024-12-22,62156,1814,84,27644.34,2308.75
28353,4,2024-01-30,12325,211,5,1287.11,229.95
28354,126,2024-11-27,70298,965,14,5407.77,697.73
28355,145,2025-02-12,137976,7916,1038,273085.83,2160.62
28356,248,2025-01-31,93508,14108,1365,213750.73,68613.78
28357,235,2024-06-29,144809,11933,808,256317.93,2195.42
28358,280,2025-04-18,29141,361,7,1050.28,437.44
28359,36,2025-03-14,124401,9028,513,148707.64,14912.52
28360,94,2024-10-22,36459,2815,310,81244.14,1830.06
28361,18,2024-07-31,180042,4253,72,9448.46,3476.82
28362,208,2025-07-26,190299,30270,4364,505543.89,125529.19
28363,177,2024-02-22,38521,1142,34,2790.84,3160.01
28364,296,2025-03-20,98654,5490,695,139076.45,4335.89
28365,53,2025-08-07,124179,5746,230,20892.98,2964.68
28366,166,2024-06-26,85400,11273,1837,722085.07,33211.47
28367,219,2024-10-28,62181,2800,67,25473.88,3955.01
28368,235,2025-10-27,128171,7028,368,81306.84,5189.48
28369,235,2025-01-17,139976,13997,1966,149894.28,5717.01
28370,268,2025-07-05,19350,1571,135,42705.23,2136.84
28371,35,2025-09-05,154340,16461,909,303861.64,8607.65
28372,135,2024-03-31,150456,12001,878,178641.08,19362.0
28373,65,2024-04-30,199182,8759,139,54489.62,9093.54
28374,80,2024-03-28,68225,2473,212,16363.6,1746.07
28375,101,2025-01-24,53762,3747,244,22747.96,4854.19
28376,250,2024-04-23,117798,19671,1860,511679.69,69943.42
28377,290,2025-08-05,65787,1221,54,3575.15,1522.67
28378,239,2024-06-16,74366,12648,1979,711479.75,30340.81
28379,300,2025-01-15,174391,7466,122,10946.0,4654.06
28380,268,2024-09-10,41857,4001,445,152796.91,8927.29
28381,139,2025-03-07,71301,922,9,1824.58,1109.49
28382,220,2025-03-27,30589,1409,14,3846.45,1334.05
28383,163,2025-02-11,104472,3979,258,68901.88,3970.09
28384,165,2025-07-19,43001,2144,63,17469.49,1177.05
28385,166,2025-08-13,68974,7477,964,229684.91,21653.35
28386,86,2024-02-14,76647,8153,1132,172091.83,2356.08
28387,85,2025-02-27,192953,5562,247,78788.96,3885.14
28388,62,2025-08-28,71895,2157,83,29311.74,4781.28
28389,67,2025-02-17,137667,17424,2314,128859.78,86869.38
28390,153,2024-09-01,86014,12338,1654,555973.41,44294.82
28391,293,2025-05-10,194891,30697,4459,865202.05,125266.97
28392,56,2025-10-10,109729,1440,71,14712.83,1189.31
28393,118,2024-05-19,61744,2208,174,67622.14,5563.3
28394,186,2025-03-23,100827,6955,360,43625.17,1883.26
28395,87,2024-05-01,148240,16734,1474,270250.47,32631.42
28396,30,2025-05-23,37158,1318,41,5883.47,3578.18
28397,129,2025-01-23,53109,2521,105,19142.29,3243.76
28398,149,2025-09-02,140881,5447,170,12898.37,6627.73
28399,277,2024-02-22,84942,2202,36,11707.07,1327.09
28400,84,2025-10-07,145981,6515,750,279831.87,8360.76
28401,95,2025-04-19,31586,1641,81,16880.8,1759.07
28402,81,2024-07-16,5457,244,4,719.69,235.09
28403,166,2025-09-29,188257,26839,3693,1146138.49,96694.84
28404,300,2024-02-08,170307,3477,56,4247.02,1432.93
28405,265,2024-11-25,40824,830,34,5857.55,1207.05
28406,181,2024-04-03,118058,9100,857,112093.61,10531.33
28407,78,2025-09-17,85242,7148,819,207745.33,9851.22
28408,159,2024-04-06,100467,3936,272,25810.32,3208.61
28409,230,2024-07-02,141293,10643,1768,546664.68,33358.8
28410,2,2024-06-16,65618,2653,139,20650.72,6530.78
28411,172,2025-08-29,134147,4837,115,19986.33,5721.61
28412,218,2024-01-31,161447,10675,480,93441.33,12918.63
28413,65,2025-04-03,50996,2538,50,8352.01,2734.49
28414,279,2025-08-14,92206,10873,1183,188010.92,3224.15
28415,10,2025-06-22,120293,7570,1077,267143.32,27080.34
28416,92,2025-07-26,111970,8258,807,239141.76,12019.25
28417,27,2024-01-29,106162,8322,810,47449.97,6014.0
28418,297,2025-04-23,179426,9377,405,88942.45,9535.12
28419,149,2025-09-06,185690,4764,226,67753.1,3390.93
28420,196,2025-02-28,138796,5079,143,55327.34,7277.3
28421,6,2024-04-05,89103,2263,59,8150.48,5020.58
28422,80,2024-12-23,37348,2478,283,61870.25,2422.95
28423,212,2024-08-02,36058,782,21,2925.4,866.15
28424,209,2024-06-13,22286,2472,437,160525.11,9651.19
28425,172,2025-12-03,91071,1654,24,5397.84,1016.02
28426,92,2025-05-26,52403,2922,138,47289.4,4148.29
28427,190,2025-10-15,119448,10286,578,183811.71,2187.19
28428,131,2025-06-02,130192,13311,735,71421.56,2599.19
28429,178,2024-07-11,52558,2694,130,11836.83,4224.83
28430,235,2025-06-26,106915,8487,1211,117712.15,1143.77
28431,97,2025-11-21,24481,1870,39,6984.04,4728.74
28432,293,2024-02-24,120362,7546,1162,324314.91,24851.75
28433,295,2025-09-04,8100,618,62,22752.88,322.97
28434,230,2025-06-17,177665,31333,4736,695091.54,61118.85
28435,170,2024-08-02,111308,8773,715,275427.16,16897.4
28436,57,2025-06-16,166784,14398,1581,632228.79,24165.27
28437,54,2024-04-11,122878,4122,200,23864.39,7076.15
28438,220,2024-01-08,167469,7754,272,17244.05,9769.26
28439,32,2024-11-13,76664,3254,46,15686.54,2997.29
28440,266,2025-11-16,81094,4642,297,40932.88,7058.59
28441,57,2024-02-10,159561,7277,450,96341.93,11786.63
28442,219,2024-05-18,153906,6014,191,31829.24,7119.29
28443,285,2024-03-07,48592,1982,40,8750.59,3656.26
28444,37,2025-10-02,163114,15425,1820,640249.8,9351.48
28445,185,2024-03-07,104856,5746,486,126240.94,3720.73
28446,189,2024-10-25,158610,9766,702,93306.87,23096.74
28447,104,2024-06-18,163619,18816,2275,818596.64,14662.99
28448,62,2024-12-31,103018,5794,273,59480.99,14043.81
28449,101,2025-03-08,58950,3571,85,17875.25,8290.85
28450,29,2025-03-10,108512,4542,333,131615.75,10436.27
28451,43,2024-11-21,144224,4554,271,19034.03,11606.8
28452,181,2025-07-04,164924,5022,396,147097.85,6995.02
28453,76,2025-10-20,39505,3747,435,140034.9,5642.04
28454,154,2024-08-14,14026,1446,76,26039.23,389.95
28455,295,2024-04-18,194373,19213,1541,329524.78,12396.97
28456,49,2024-01-28,73199,3485,149,48773.45,2575.66
28457,207,2025-09-09,176166,5608,513,90457.61,11047.4
28458,82,2024-05-21,95154,4611,132,44268.14,3295.89
28459,94,2024-11-08,15131,981,106,32288.0,644.97
28460,210,2025-07-10,143517,9214,1244,145438.45,2779.76
28461,184,2024-03-14,21269,1752,172,57000.77,7556.3
28462,60,2025-04-05,110305,4471,96,20386.03,5485.6
28463,283,2024-02-17,116747,5182,224,72626.4,7590.78
28464,45,2024-07-22,22372,1291,153,23054.78,541.56
28465,254,2025-11-02,174525,20196,2248,688337.89,39188.28
28466,141,2024-05-27,61794,4816,419,110757.61,23515.0
28467,83,2025-08-13,80930,4127,487,31235.86,2085.32
28468,149,2024-09-12,126672,2156,23,4148.23,3106.1
28469,245,2025-02-14,70240,2708,177,53852.72,4899.61
28470,256,2025-03-23,161840,15907,1827,641880.99,10502.42
28471,24,2025-05-24,17713,468,9,1588.02,582.53
28472,276,2024-10-19,61660,2930,38,10743.86,1801.67
28473,66,2024-11-19,198433,33314,2702,805141.8,112107.95
28474,228,2024-05-04,150347,10450,269,16411.64,9214.4
28475,214,2025-06-17,8139,112,2,737.76,76.59
28476,92,2024-10-30,8809,606,63,13625.6,1402.49
28477,271,2024-05-19,140297,7357,690,57896.29,18110.62
28478,16,2024-09-05,59204,2849,134,33735.15,2755.01
28479,277,2025-04-12,172484,3774,112,27225.6,3441.58
28480,264,2024-10-26,22400,3118,431,67925.6,5719.78
28481,201,2025-08-05,30829,2742,140,18038.41,5320.36
28482,205,2024-03-29,61311,1904,123,20412.94,977.68
28483,92,2025-10-08,170689,11699,762,147491.7,24103.83
28484,49,2025-09-27,190373,7028,129,38173.66,4273.38
28485,298,2024-09-08,176786,6399,394,111494.25,6226.88
28486,67,2024-04-27,10066,1040,98,21650.28,2840.76
28487,148,2025-05-26,86182,2635,187,54746.86,2132.95
28488,164,2024-10-07,109078,3803,195,41898.41,5420.1
28489,97,2024-12-22,153359,5810,372,113872.02,16943.8
28490,163,2025-11-04,82314,4682,216,69817.2,11895.1
28491,166,2024-12-08,104847,10018,1065,238640.84,49351.45
28492,124,2024-09-15,190453,14131,674,45362.22,9862.88
28493,190,2025-10-29,141184,12488,652,110053.8,8459.22
28494,157,2024-12-13,20568,1069,81,13438.13,1579.16
28495,287,2025-10-29,29812,1201,50,3556.75,2484.26
28496,129,2025-03-27,187168,7248,291,40612.35,7107.05
28497,213,2024-06-09,46392,2604,337,125063.1,1700.23
28498,67,2024-07-18,29060,3559,567,95754.84,17277.62
28499,82,2024-08-22,14631,320,3,656.25,181.67
28500,222,2024-06-26,181297,8681,245,47199.85,7190.22
28501,23,2024-03-12,59959,5929,541,66619.46,1115.37
28502,236,2025-10-26,116657,10438,1114,426791.17,19788.11
28503,246,2024-09-18,106147,15548,1970,284596.17,58748.76
28504,17,2025-11-24,145568,14007,1252,420260.99,60954.17
28505,58,2025-12-21,80098,1528,70,23768.82,1569.61
28506,91,2025-11-19,64768,1255,43,11528.58,1059.1
28507,55,2025-12-06,100940,1330,20,5398.29,1333.72
28508,262,2025-04-02,8558,180,4,213.95,340.57
28509,234,2025-10-31,190839,8174,562,110928.46,12321.71
28510,139,2024-01-21,159927,3374,79,13850.51,2490.82
28511,131,2024-10-13,155185,13931,706,41494.7,3536.48
28512,7,2025-10-06,113967,6120,729,258376.96,1029.94
28513,104,2025-11-14,189760,15255,1368,372568.13,6154.47
28514,280,2024-04-29,183035,5869,86,23185.45,7431.47
28515,81,2025-05-29,32663,1056,41,4836.78,1423.13
28516,281,2025-10-17,39598,1578,25,6532.35,1559.37
28517,43,2025-10-24,97096,6254,135,46064.85,15436.21
28518,213,2024-09-25,166552,12673,1873,162227.63,7176.96
28519,210,2025-11-17,64998,3860,433,112369.21,2966.34
28520,21,2024-09-28,190472,21507,2415,772245.2,7856.57
28521,33,2024-02-18,150568,15532,1007,299157.64,6795.13
28522,201,2025-01-22,17549,1315,110,13624.92,2682.44
28523,10,2025-03-12,176865,12533,1530,584784.73,61058.25
28524,289,2024-09-22,14261,863,134,15239.24,1478.57
