Customer_ID,Customer_Name,Age,Gender,Location,Segment
17847,Customer_17847,42,Male,Hyderabad,Returning
17848,Customer_17848,32,Male,Delhi,Premium
17849,Customer_17849,41,Male,Pune,Premium
17850,Customer_17850,30,Female,Jaipur,Returning
17851,Customer_17851,28,Female,Kolkata,Enterprise
17852,Customer_17852,41,Male,Chennai,Premium
17853,Customer_17853,31,Male,Pune,New
17854,Customer_17854,51,Female,Ahmedabad,New
17855,Customer_17855,32,Female,Nagpur,Returning
17856,Customer_17856,51,Male,Nagpur,Premium
17857,Customer_17857,21,Male,Mumbai,Returning
17858,Customer_17858,44,Male,Delhi,Returning
17859,Customer_17859,32,Male,Mumbai,Premium
17860,Customer_17860,43,Female,Chennai,Premium
17861,Customer_17861,28,Female,Pune,New
17862,Customer_17862,38,Male,Hyderabad,New
17863,Customer_17863,40,Male,Delhi,Returning
17864,Customer_17864,26,Male,Ahmedabad,New
17865,Customer_17865,37,Male,Jaipur,New
17866,Customer_17866,31,Female,Jaipur,Premium
17867,Customer_17867,23,Male,Chennai,New
17868,Customer_17868,43,Male,Jaipur,Returning
17869,Customer_17869,33,Female,Pune,New
17870,Customer_17870,18,Male,Hyderabad,New
17871,Customer_17871,40,Male,Ahmedabad,Returning
17872,Customer_17872,32,Male,Ahmedabad,New
17873,Customer_17873,35,Female,Jaipur,New
17874,Customer_17874,36,Male,Mumbai,Returning
17875,Customer_17875,39,Female,Jaipur,Enterprise
17876,Customer_17876,27,Female,Jaipur,Premium
17877,Customer_17877,27,Female,Pune,Premium
17878,Customer_17878,45,Male,Hyderabad,Returning
17879,Customer_17879,29,Male,Nagpur,New
17880,Customer_17880,32,Male,Kolkata,Premium
17881,Customer_17881,18,Male,Kolkata,New
17882,Customer_17882,39,Male,Ahmedabad,New
17883,Customer_17883,35,Male,Nagpur,New
17884,Customer_17884,38,Female,Kolkata,Returning
17885,Customer_17885,47,Male,Kolkata,New
17886,Customer_17886,40,Female,Delhi,Returning
17887,Customer_17887,37,Male,Jaipur,New
17888,Customer_17888,51,Male,Mumbai,Returning
17889,Customer_17889,45,Female,Ahmedabad,Premium
17890,Customer_17890,42,Male,Delhi,New
17891,Customer_17891,37,Other,Mumbai,Returning
17892,Customer_17892,38,Male,Bangalore,Returning
17893,Customer_17893,47,Male,Chennai,New
17894,Customer_17894,26,Male,Pune,New
17895,Customer_17895,27,Male,Kolkata,New
17896,Customer_17896,30,Female,Mumbai,New
17897,Customer_17897,25,Female,Pune,Returning
17898,Customer_17898,28,Female,Bangalore,Returning
17899,Customer_17899,39,Female,Delhi,New
17900,Customer_17900,46,Female,Kolkata,New
17901,Customer_17901,36,Male,Jaipur,Returning
17902,Customer_17902,40,Female,Mumbai,Premium
17903,Customer_17903,42,Female,Delhi,Returning
17904,Customer_17904,55,Male,Jaipur,New
17905,Customer_17905,35,Male,Delhi,New
17906,Customer_17906,35,Male,Chennai,New
17907,Customer_17907,36,Male,Kolkata,New
17908,Customer_17908,35,Male,Ahmedabad,New
17909,Customer_17909,18,Female,Hyderabad,Returning
17910,Customer_17910,41,Female,Pune,New
17911,Customer_17911,51,Male,Pune,New
17912,Customer_17912,22,Male,Hyderabad,Returning
17913,Customer_17913,38,Female,Nagpur,Returning
17914,Customer_17914,55,Female,Chennai,New
17915,Customer_17915,46,Male,Jaipur,Returning
17916,Customer_17916,46,Male,Delhi,Returning
17917,Customer_17917,25,Female,Ahmedabad,New
17918,Customer_17918,37,Female,Delhi,Premium
17919,Customer_17919,35,Male,Bangalore,Premium
17920,Customer_17920,31,Male,Delhi,Returning
17921,Customer_17921,25,Female,Pune,New
17922,Customer_17922,26,Female,Chennai,New
17923,Customer_17923,21,Male,Nagpur,Premium
17924,Customer_17924,26,Male,Kolkata,New
17925,Customer_17925,32,Female,Pune,Premium
17926,Customer_17926,31,Female,Delhi,New
17927,Customer_17927,30,Male,Delhi,Enterprise
17928,Customer_17928,35,Female,Hyderabad,Returning
17929,Customer_17929,43,Female,Mumbai,New
17930,Customer_17930,19,Female,Ahmedabad,Premium
17931,Customer_17931,38,Male,Bangalore,New
17932,Customer_17932,25,Female,Hyderabad,Premium
17933,Customer_17933,50,Female,Nagpur,Returning
17934,Customer_17934,34,Male,Nagpur,New
17935,Customer_17935,37,Male,Pune,Returning
17936,Customer_17936,41,Other,Kolkata,New
17937,Customer_17937,48,Female,Pune,Returning
17938,Customer_17938,22,Male,Nagpur,New
17939,Customer_17939,36,Female,Nagpur,New
17940,Customer_17940,26,Female,Kolkata,New
17941,Customer_17941,53,Male,Bangalore,Enterprise
17942,Customer_17942,24,Female,Ahmedabad,Returning
17943,Customer_17943,42,Female,Pune,New
17944,Customer_17944,30,Male,Nagpur,New
17945,Customer_17945,49,Female,Mumbai,Returning
17946,Customer_17946,31,Female,Pune,Premium
17947,Customer_17947,28,Male,Pune,New
17948,Customer_17948,45,Male,Hyderabad,Premium
17949,Customer_17949,28,Male,Jaipur,New
17950,Customer_17950,28,Male,Hyderabad,New
17951,Customer_17951,56,Male,Jaipur,New
17952,Customer_17952,56,Male,Delhi,Premium
17953,Customer_17953,29,Male,Pune,Premium
17954,Customer_17954,33,Male,Chennai,New
17955,Customer_17955,59,Male,Nagpur,Returning
17956,Customer_17956,39,Male,Hyderabad,Returning
17957,Customer_17957,33,Female,Mumbai,Premium
17958,Customer_17958,33,Female,Jaipur,New
17959,Customer_17959,35,Male,Bangalore,New
17960,Customer_17960,34,Male,Bangalore,Premium
17961,Customer_17961,29,Male,Chennai,Returning
17962,Customer_17962,29,Female,Ahmedabad,New
17963,Customer_17963,38,Male,Kolkata,Returning
17964,Customer_17964,35,Male,Kolkata,New
17965,Customer_17965,33,Female,Mumbai,Enterprise
17966,Customer_17966,43,Female,Delhi,New
17967,Customer_17967,47,Male,Ahmedabad,Returning
17968,Customer_17968,36,Female,Pune,Returning
17969,Customer_17969,18,Female,Bangalore,Premium
17970,Customer_17970,41,Male,Jaipur,Returning
17971,Customer_17971,55,Male,Ahmedabad,New
17972,Customer_17972,20,Male,Kolkata,Premium
17973,Customer_17973,41,Female,Mumbai,New
17974,Customer_17974,28,Female,Jaipur,Premium
17975,Customer_17975,51,Female,Pune,Returning
17976,Customer_17976,18,Male,Chennai,Returning
17977,Customer_17977,27,Male,Ahmedabad,Premium
17978,Customer_17978,33,Male,Delhi,Enterprise
17979,Customer_17979,32,Male,Jaipur,Returning
17980,Customer_17980,40,Female,Chennai,New
17981,Customer_17981,50,Female,Kolkata,Enterprise
17982,Customer_17982,27,Female,Kolkata,New
17983,Customer_17983,25,Male,Nagpur,Enterprise
17984,Customer_17984,56,Female,Kolkata,New
17985,Customer_17985,41,Male,Nagpur,New
17986,Customer_17986,20,Male,Kolkata,New
17987,Customer_17987,18,Female,Kolkata,Returning
17988,Customer_17988,39,Male,Chennai,New
17989,Customer_17989,32,Male,Hyderabad,Premium
17990,Customer_17990,48,Male,Kolkata,Premium
17991,Customer_17991,34,Male,Jaipur,Enterprise
17992,Customer_17992,48,Male,Chennai,Enterprise
17993,Customer_17993,52,Female,Bangalore,New
17994,Customer_17994,24,Male,Pune,New
17995,Customer_17995,28,Female,Nagpur,New
17996,Customer_17996,33,Male,Chennai,Premium
17997,Customer_17997,35,Female,Hyderabad,New
17998,Customer_17998,33,Female,Nagpur,Enterprise
17999,Customer_17999,47,Male,Pune,New
18000,Customer_18000,40,Male,Mumbai,Premium
18001,Customer_18001,45,Male,Bangalore,Returning
18002,Customer_18002,25,Male,Kolkata,New
18003,Customer_18003,18,Other,Pune,Premium
18004,Customer_18004,29,Female,Chennai,Returning
18005,Customer_18005,27,Female,Nagpur,Returning
18006,Customer_18006,35,Male,Pune,Returning
18007,Customer_18007,31,Female,Mumbai,Premium
18008,Customer_18008,28,Female,Jaipur,New
18009,Customer_18009,40,Male,Pune,New
18010,Customer_18010,33,Male,Ahmedabad,Enterprise
18011,Customer_18011,30,Male,Hyderabad,Premium
18012,Customer_18012,37,Male,Jaipur,New
18013,Customer_18013,27,Female,Bangalore,Enterprise
18014,Customer_18014,58,Male,Ahmedabad,Premium
18015,Customer_18015,46,Male,Hyderabad,New
18016,Customer_18016,22,Female,Mumbai,New
18017,Customer_18017,18,Male,Chennai,Premium
18018,Customer_18018,36,Female,Kolkata,Premium
18019,Customer_18019,31,Female,Bangalore,New
18020,Customer_18020,29,Female,Pune,Premium
18021,Customer_18021,24,Male,Nagpur,Returning
18022,Customer_18022,24,Male,Mumbai,New
18023,Customer_18023,55,Female,Mumbai,Premium
18024,Customer_18024,41,Female,Mumbai,Returning
18025,Customer_18025,35,Male,Chennai,Returning
18026,Customer_18026,26,Female,Bangalore,Premium
18027,Customer_18027,25,Female,Delhi,New
18028,Customer_18028,25,Female,Nagpur,New
18029,Customer_18029,32,Male,Jaipur,New
18030,Customer_18030,22,Female,Kolkata,New
18031,Customer_18031,32,Female,Nagpur,Premium
18032,Customer_18032,39,Male,Bangalore,New
18033,Customer_18033,25,Male,Kolkata,New
18034,Customer_18034,18,Male,Hyderabad,Enterprise
18035,Customer_18035,48,Male,Nagpur,Returning
18036,Customer_18036,27,Female,Mumbai,Enterprise
18037,Customer_18037,34,Male,Delhi,Returning
18038,Customer_18038,48,Male,Ahmedabad,Premium
18039,Customer_18039,39,Male,Jaipur,Enterprise
18040,Customer_18040,34,Female,Hyderabad,Premium
18041,Customer_18041,32,Male,Jaipur,Premium
18042,Customer_18042,22,Male,Hyderabad,Returning
18043,Customer_18043,31,Male,Ahmedabad,Returning
18044,Customer_18044,38,Male,Kolkata,New
18045,Customer_18045,44,Female,Bangalore,Premium
18046,Customer_18046,25,Male,Delhi,Premium
18047,Customer_18047,39,Other,Pune,Premium
18048,Customer_18048,48,Male,Mumbai,New
18049,Customer_18049,39,Male,Delhi,Returning
18050,Customer_18050,45,Male,Kolkata,New
18051,Customer_18051,26,Female,Chennai,New
18052,Customer_18052,27,Female,Kolkata,New
18053,Customer_18053,48,Female,Mumbai,New
18054,Customer_18054,48,Female,Bangalore,Returning
18055,Customer_18055,36,Male,Bangalore,Enterprise
18056,Customer_18056,26,Male,Jaipur,Returning
18057,Customer_18057,42,Female,Bangalore,Returning
18058,Customer_18058,26,Female,Ahmedabad,Premium
18059,Customer_18059,35,Male,Kolkata,New
18060,Customer_18060,55,Female,Bangalore,Premium
18061,Customer_18061,43,Male,Ahmedabad,New
18062,Customer_18062,40,Female,Chennai,New
18063,Customer_18063,31,Female,Nagpur,Premium
18064,Customer_18064,18,Male,Ahmedabad,Premium
18065,Customer_18065,42,Female,Jaipur,Premium
18066,Customer_18066,34,Male,Mumbai,Premium
18067,Customer_18067,42,Male,Mumbai,New
18068,Customer_18068,19,Female,Delhi,New
18069,Customer_18069,33,Male,Nagpur,Returning
18070,Customer_18070,41,Female,Chennai,New
18071,Customer_18071,46,Female,Ahmedabad,Premium
18072,Customer_18072,29,Female,Kolkata,Returning
18073,Customer_18073,18,Male,Kolkata,New
18074,Customer_18074,33,Male,Pune,New
18075,Customer_18075,35,Male,Delhi,New
18076,Customer_18076,42,Female,Delhi,Premium
18077,Customer_18077,36,Male,Pune,Premium
18078,Customer_18078,44,Female,Pune,Premium
18079,Customer_18079,34,Female,Kolkata,New
18080,Customer_18080,24,Male,Mumbai,New
18081,Customer_18081,40,Male,Kolkata,Premium
18082,Customer_18082,33,Female,Jaipur,New
18083,Customer_18083,35,Female,Hyderabad,Returning
18084,Customer_18084,43,Male,Chennai,New
18085,Customer_18085,41,Female,Bangalore,Premium
18086,Customer_18086,33,Female,Kolkata,Returning
18087,Customer_18087,41,Female,Delhi,New
18088,Customer_18088,47,Female,Pune,Returning
18089,Customer_18089,36,Male,Delhi,Returning
18090,Customer_18090,21,Female,Jaipur,Premium
18091,Customer_18091,39,Male,Ahmedabad,New
18092,Customer_18092,36,Male,Bangalore,Premium
18093,Customer_18093,38,Female,Pune,New
18094,Customer_18094,18,Female,Delhi,New
18095,Customer_18095,18,Male,Hyderabad,Premium
18096,Customer_18096,22,Male,Mumbai,New
18097,Customer_18097,30,Female,Hyderabad,Returning
18098,Customer_18098,26,Female,Hyderabad,Returning
18099,Customer_18099,26,Male,Hyderabad,Returning
18100,Customer_18100,26,Male,Hyderabad,New
18101,Customer_18101,29,Male,Delhi,Premium
18102,Customer_18102,25,Female,Bangalore,New
18103,Customer_18103,24,Male,Nagpur,New
18104,Customer_18104,32,Male,Hyderabad,New
18105,Customer_18105,37,Other,Ahmedabad,New
18106,Customer_18106,31,Female,Chennai,New
18107,Customer_18107,25,Male,Pune,Returning
18108,Customer_18108,31,Female,Nagpur,Premium
18109,Customer_18109,51,Male,Hyderabad,New
18110,Customer_18110,34,Female,Ahmedabad,Returning
18111,Customer_18111,27,Male,Nagpur,Enterprise
18112,Customer_18112,36,Female,Jaipur,New
18113,Customer_18113,23,Male,Hyderabad,New
18114,Customer_18114,27,Male,Nagpur,New
18115,Customer_18115,46,Male,Hyderabad,New
18116,Customer_18116,48,Male,Nagpur,Enterprise
18117,Customer_18117,33,Other,Nagpur,Returning
18118,Customer_18118,28,Female,Delhi,New
18119,Customer_18119,48,Female,Pune,Returning
18120,Customer_18120,36,Female,Delhi,Premium
18121,Customer_18121,45,Male,Kolkata,New
18122,Customer_18122,21,Male,Hyderabad,Returning
18123,Customer_18123,27,Male,Pune,Enterprise
18124,Customer_18124,25,Female,Jaipur,New
18125,Customer_18125,18,Male,Kolkata,New
18126,Customer_18126,18,Other,Delhi,New
18127,Customer_18127,41,Male,Nagpur,Premium
18128,Customer_18128,32,Female,Ahmedabad,Returning
18129,Customer_18129,31,Female,Hyderabad,New
18130,Customer_18130,34,Male,Nagpur,Returning
18131,Customer_18131,33,Male,Mumbai,New
18132,Customer_18132,37,Male,Nagpur,Returning
18133,Customer_18133,25,Female,Ahmedabad,New
18134,Customer_18134,51,Female,Hyderabad,New
18135,Customer_18135,35,Female,Nagpur,New
18136,Customer_18136,28,Male,Kolkata,New
18137,Customer_18137,21,Female,Hyderabad,New
18138,Customer_18138,37,Male,Bangalore,Returning
18139,Customer_18139,45,Other,Kolkata,New
18140,Customer_18140,27,Male,Jaipur,New
18141,Customer_18141,32,Male,Pune,Premium
18142,Customer_18142,22,Female,Ahmedabad,New
18143,Customer_18143,19,Male,Chennai,New
18144,Customer_18144,57,Female,Nagpur,Returning
18145,Customer_18145,31,Female,Hyderabad,Premium
18146,Customer_18146,35,Male,Ahmedabad,Returning
18147,Customer_18147,49,Female,Delhi,New
18148,Customer_18148,37,Male,Chennai,Enterprise
18149,Customer_18149,46,Other,Bangalore,Returning
18150,Customer_18150,18,Female,Delhi,Enterprise
18151,Customer_18151,51,Male,Pune,New
18152,Customer_18152,36,Male,Pune,Returning
18153,Customer_18153,49,Male,Chennai,Premium
18154,Customer_18154,31,Female,Mumbai,New
18155,Customer_18155,33,Female,Delhi,New
18156,Customer_18156,41,Male,Mumbai,Returning
18157,Customer_18157,37,Female,Kolkata,Premium
18158,Customer_18158,36,Female,Jaipur,Premium
18159,Customer_18159,45,Male,Nagpur,New
18160,Customer_18160,37,Male,Ahmedabad,Enterprise
18161,Customer_18161,36,Female,Jaipur,New
18162,Customer_18162,39,Male,Ahmedabad,Returning
18163,Customer_18163,31,Female,Hyderabad,Returning
18164,Customer_18164,33,Female,Jaipur,New
18165,Customer_18165,49,Male,Kolkata,Returning
18166,Customer_18166,30,Female,Jaipur,Premium
18167,Customer_18167,33,Female,Ahmedabad,Premium
18168,Customer_18168,29,Female,Chennai,New
18169,Customer_18169,26,Male,Hyderabad,Returning
18170,Customer_18170,25,Female,Hyderabad,Premium
18171,Customer_18171,46,Male,Delhi,New
18172,Customer_18172,48,Male,Pune,Premium
18173,Customer_18173,23,Male,Kolkata,Premium
18174,Customer_18174,41,Male,Pune,New
18175,Customer_18175,42,Female,Mumbai,Returning
18176,Customer_18176,45,Male,Delhi,Returning
18177,Customer_18177,37,Female,Delhi,New
18178,Customer_18178,46,Male,Ahmedabad,Returning
18179,Customer_18179,48,Female,Bangalore,New
18180,Customer_18180,18,Female,Kolkata,Premium
18181,Customer_18181,58,Male,Kolkata,New
18182,Customer_18182,41,Male,Ahmedabad,Returning
18183,Customer_18183,44,Male,Jaipur,New
18184,Customer_18184,52,Male,Nagpur,Premium
18185,Customer_18185,43,Female,Bangalore,Returning
18186,Customer_18186,27,Male,Mumbai,New
18187,Customer_18187,45,Female,Mumbai,Returning
18188,Customer_18188,47,Female,Ahmedabad,Premium
18189,Customer_18189,34,Female,Jaipur,Premium
18190,Customer_18190,34,Female,Chennai,New
18191,Customer_18191,18,Male,Chennai,Returning
18192,Customer_18192,38,Male,Pune,Returning
18193,Customer_18193,38,Male,Jaipur,New
18194,Customer_18194,24,Male,Jaipur,Premium
18195,Customer_18195,27,Male,Delhi,New
18196,Customer_18196,34,Female,Ahmedabad,New
18197,Customer_18197,24,Male,Bangalore,Premium
18198,Customer_18198,42,Male,Pune,Returning
18199,Customer_18199,22,Other,Pune,Enterprise
18200,Customer_18200,39,Male,Kolkata,New
18201,Customer_18201,24,Male,Mumbai,Returning
18202,Customer_18202,40,Male,Chennai,New
18203,Customer_18203,26,Female,Nagpur,New
18204,Customer_18204,37,Male,Mumbai,New
18205,Customer_18205,37,Male,Kolkata,Returning
18206,Customer_18206,19,Female,Nagpur,Returning
18207,Customer_18207,37,Male,Jaipur,Returning
18208,Customer_18208,36,Male,Delhi,Enterprise
18209,Customer_18209,34,Female,Jaipur,New
18210,Customer_18210,30,Female,Hyderabad,Premium
18211,Customer_18211,44,Female,Nagpur,Premium
18212,Customer_18212,32,Female,Delhi,Returning
18213,Customer_18213,38,Male,Hyderabad,Returning
18214,Customer_18214,32,Male,Kolkata,New
18215,Customer_18215,29,Female,Hyderabad,Returning
18216,Customer_18216,27,Male,Delhi,New
18217,Customer_18217,37,Female,Pune,Enterprise
18218,Customer_18218,31,Female,Pune,Enterprise
18219,Customer_18219,32,Male,Kolkata,New
18220,Customer_18220,35,Female,Delhi,Returning
18221,Customer_18221,40,Male,Jaipur,Returning
18222,Customer_18222,18,Male,Delhi,Returning
18223,Customer_18223,26,Female,Kolkata,New
18224,Customer_18224,31,Female,Hyderabad,New
18225,Customer_18225,40,Female,Mumbai,Returning
18226,Customer_18226,29,Male,Chennai,New
18227,Customer_18227,25,Female,Ahmedabad,Returning
18228,Customer_18228,34,Female,Ahmedabad,New
18229,Customer_18229,31,Male,Bangalore,New
18230,Customer_18230,50,Male,Nagpur,Premium
18231,Customer_18231,34,Female,Hyderabad,Returning
18232,Customer_18232,50,Female,Chennai,Premium
18233,Customer_18233,40,Male,Nagpur,Enterprise
18234,Customer_18234,18,Male,Chennai,Premium
18235,Customer_18235,34,Male,Kolkata,Enterprise
18236,Customer_18236,39,Male,Hyderabad,New
18237,Customer_18237,40,Male,Jaipur,New
18238,Customer_18238,50,Female,Jaipur,Returning
18239,Customer_18239,29,Female,Hyderabad,Premium
18240,Customer_18240,33,Female,Pune,New
18241,Customer_18241,28,Female,Pune,Returning
18242,Customer_18242,39,Male,Ahmedabad,New
18243,Customer_18243,25,Female,Hyderabad,Returning
18244,Customer_18244,26,Female,Ahmedabad,Returning
18245,Customer_18245,25,Female,Mumbai,Returning
18246,Customer_18246,32,Female,Mumbai,New
18247,Customer_18247,23,Male,Jaipur,Premium
18248,Customer_18248,50,Female,Bangalore,Returning
18249,Customer_18249,27,Female,Nagpur,New
18250,Customer_18250,23,Female,Kolkata,New
18251,Customer_18251,39,Male,Chennai,New
18252,Customer_18252,46,Female,Delhi,New
18253,Customer_18253,19,Male,Jaipur,New
18254,Customer_18254,34,Male,Jaipur,Premium
18255,Customer_18255,31,Female,Bangalore,Returning
18256,Customer_18256,18,Male,Hyderabad,Returning
18257,Customer_18257,20,Female,Ahmedabad,Returning
18258,Customer_18258,43,Female,Kolkata,Returning
18259,Customer_18259,30,Female,Kolkata,New
18260,Customer_18260,33,Female,Jaipur,Returning
18261,Customer_18261,26,Male,Hyderabad,New
18262,Customer_18262,34,Female,Hyderabad,Premium
18263,Customer_18263,26,Female,Kolkata,Premium
18264,Customer_18264,45,Female,Ahmedabad,Returning
18265,Customer_18265,38,Male,Nagpur,Premium
18266,Customer_18266,41,Male,Ahmedabad,Returning
18267,Customer_18267,35,Male,Delhi,Premium
18268,Customer_18268,19,Male,Ahmedabad,New
18269,Customer_18269,59,Male,Pune,Premium
18270,Customer_18270,26,Female,Pune,Premium
18271,Customer_18271,33,Female,Pune,New
18272,Customer_18272,23,Female,Jaipur,Premium
18273,Customer_18273,33,Female,Hyderabad,New
18274,Customer_18274,25,Female,Mumbai,New
18275,Customer_18275,38,Male,Delhi,New
18276,Customer_18276,49,Male,Mumbai,Returning
18277,Customer_18277,28,Male,Hyderabad,Returning
18278,Customer_18278,32,Male,Bangalore,New
18279,Customer_18279,36,Female,Hyderabad,Premium
18280,Customer_18280,32,Male,Pune,Returning
18281,Customer_18281,41,Female,Pune,Returning
18282,Customer_18282,48,Female,Chennai,New
18283,Customer_18283,18,Female,Jaipur,Returning
18284,Customer_18284,46,Male,Kolkata,Returning
18285,Customer_18285,28,Male,Chennai,New
18286,Customer_18286,31,Female,Chennai,Premium
18287,Customer_18287,23,Female,Mumbai,New
18288,Customer_18288,50,Male,Delhi,Premium
18289,Customer_18289,33,Female,Jaipur,Premium
18290,Customer_18290,40,Female,Jaipur,Returning
18291,Customer_18291,35,Female,Mumbai,Returning
18292,Customer_18292,37,Female,Ahmedabad,Returning
18293,Customer_18293,40,Other,Delhi,Premium
18294,Customer_18294,48,Female,Hyderabad,New
18295,Customer_18295,53,Male,Hyderabad,Returning
18296,Customer_18296,31,Female,Mumbai,New
18297,Customer_18297,24,Female,Nagpur,New
18298,Customer_18298,45,Female,Jaipur,Premium
18299,Customer_18299,41,Male,Ahmedabad,New
18300,Customer_18300,36,Male,Ahmedabad,New
18301,Customer_18301,52,Male,Delhi,Returning
18302,Customer_18302,22,Male,Pune,Premium
18303,Customer_18303,18,Female,Mumbai,New
18304,Customer_18304,37,Female,Mumbai,Returning
18305,Customer_18305,36,Female,Hyderabad,New
18306,Customer_18306,26,Male,Kolkata,New
18307,Customer_18307,21,Female,Bangalore,New
18308,Customer_18308,27,Female,Kolkata,Returning
18309,Customer_18309,36,Male,Mumbai,New
18310,Customer_18310,32,Male,Kolkata,Returning
18311,Customer_18311,36,Male,Kolkata,New
18312,Customer_18312,31,Female,Kolkata,New
18313,Customer_18313,44,Male,Hyderabad,New
18314,Customer_18314,32,Male,Bangalore,New
18315,Customer_18315,31,Male,Delhi,New
18316,Customer_18316,21,Female,Kolkata,New
18317,Customer_18317,44,Male,Mumbai,Premium
18318,Customer_18318,23,Female,Hyderabad,New
18319,Customer_18319,18,Male,Hyderabad,Premium
18320,Customer_18320,43,Male,Hyderabad,New
18321,Customer_18321,26,Female,Pune,New
18322,Customer_18322,41,Male,Delhi,Returning
18323,Customer_18323,36,Female,Mumbai,Returning
18324,Customer_18324,27,Female,Mumbai,Returning
18325,Customer_18325,42,Male,Bangalore,New
18326,Customer_18326,30,Female,Pune,Premium
18327,Customer_18327,55,Female,Mumbai,Premium
18328,Customer_18328,21,Female,Bangalore,Premium
18329,Customer_18329,29,Female,Delhi,Returning
18330,Customer_18330,19,Male,Chennai,Premium
18331,Customer_18331,50,Female,Ahmedabad,New
18332,Customer_18332,28,Female,Delhi,Returning
18333,Customer_18333,35,Male,Pune,New
18334,Customer_18334,41,Female,Bangalore,Returning
18335,Customer_18335,18,Male,Ahmedabad,Returning
18336,Customer_18336,33,Female,Ahmedabad,Enterprise
18337,Customer_18337,38,Male,Hyderabad,Returning
18338,Customer_18338,38,Female,Chennai,Returning
18339,Customer_18339,29,Female,Ahmedabad,Premium
18340,Customer_18340,32,Female,Jaipur,New
18341,Customer_18341,18,Male,Hyderabad,Returning
18342,Customer_18342,25,Female,Ahmedabad,Returning
18343,Customer_18343,26,Male,Hyderabad,Premium
18344,Customer_18344,37,Male,Nagpur,Returning
18345,Customer_18345,20,Male,Bangalore,Returning
18346,Customer_18346,29,Female,Ahmedabad,Premium
18347,Customer_18347,18,Male,Kolkata,New
18348,Customer_18348,32,Female,Delhi,Returning
18349,Customer_18349,45,Male,Ahmedabad,New
18350,Customer_18350,37,Female,Bangalore,Enterprise
18351,Customer_18351,36,Female,Pune,Premium
18352,Customer_18352,19,Male,Hyderabad,New
18353,Customer_18353,22,Female,Kolkata,New
18354,Customer_18354,39,Female,Ahmedabad,Returning
18355,Customer_18355,35,Male,Jaipur,Returning
18356,Customer_18356,61,Male,Chennai,New
18357,Customer_18357,44,Female,Nagpur,New
18358,Customer_18358,40,Male,Chennai,Returning
18359,Customer_18359,39,Male,Hyderabad,New
18360,Customer_18360,41,Male,Bangalore,New
18361,Customer_18361,37,Male,Pune,Enterprise
18362,Customer_18362,22,Female,Pune,Premium
18363,Customer_18363,40,Female,Pune,Returning
18364,Customer_18364,41,Male,Nagpur,New
18365,Customer_18365,26,Female,Hyderabad,Premium
18366,Customer_18366,32,Male,Jaipur,Enterprise
18367,Customer_18367,29,Male,Delhi,New
18368,Customer_18368,32,Female,Hyderabad,Premium
18369,Customer_18369,37,Male,Ahmedabad,Returning
18370,Customer_18370,22,Female,Bangalore,Returning
18371,Customer_18371,33,Female,Kolkata,Returning
18372,Customer_18372,18,Female,Mumbai,New
18373,Customer_18373,45,Female,Bangalore,Returning
18374,Customer_18374,36,Other,Hyderabad,New
18375,Customer_18375,38,Male,Mumbai,New
18376,Customer_18376,29,Male,Mumbai,New
18377,Customer_18377,37,Male,Jaipur,New
18378,Customer_18378,18,Female,Bangalore,New
18379,Customer_18379,32,Female,Nagpur,New
18380,Customer_18380,32,Male,Nagpur,Premium
18381,Customer_18381,29,Male,Chennai,Returning
18382,Customer_18382,23,Male,Chennai,Premium
18383,Customer_18383,50,Other,Bangalore,New
18384,Customer_18384,39,Male,Chennai,Returning
18385,Customer_18385,36,Female,Jaipur,New
18386,Customer_18386,30,Male,Bangalore,Premium
18387,Customer_18387,57,Male,Bangalore,Returning
18388,Customer_18388,36,Female,Mumbai,Premium
18389,Customer_18389,23,Male,Jaipur,Enterprise
18390,Customer_18390,46,Male,Kolkata,Returning
18391,Customer_18391,47,Female,Ahmedabad,Returning
18392,Customer_18392,20,Male,Mumbai,New
18393,Customer_18393,49,Male,Mumbai,Returning
18394,Customer_18394,35,Female,Delhi,Returning
18395,Customer_18395,48,Male,Mumbai,New
18396,Customer_18396,27,Male,Hyderabad,Returning
18397,Customer_18397,47,Female,Chennai,Returning
18398,Customer_18398,22,Male,Delhi,New
18399,Customer_18399,23,Female,Pune,Premium
18400,Customer_18400,30,Male,Bangalore,New
18401,Customer_18401,28,Male,Jaipur,New
18402,Customer_18402,21,Female,Delhi,Returning
18403,Customer_18403,27,Male,Nagpur,Premium
18404,Customer_18404,24,Other,Hyderabad,New
18405,Customer_18405,26,Female,Delhi,New
18406,Customer_18406,29,Male,Mumbai,New
18407,Customer_18407,29,Female,Ahmedabad,Premium
18408,Customer_18408,45,Male,Chennai,Premium
18409,Customer_18409,25,Male,Kolkata,New
18410,Customer_18410,42,Female,Ahmedabad,Returning
18411,Customer_18411,42,Female,Nagpur,Premium
18412,Customer_18412,43,Female,Ahmedabad,Returning
18413,Customer_18413,34,Male,Bangalore,New
18414,Customer_18414,27,Female,Hyderabad,New
18415,Customer_18415,22,Female,Bangalore,Returning
18416,Customer_18416,45,Female,Pune,New
18417,Customer_18417,35,Male,Delhi,New
18418,Customer_18418,29,Female,Delhi,New
18419,Customer_18419,20,Female,Kolkata,Premium
18420,Customer_18420,40,Female,Delhi,New
18421,Customer_18421,41,Male,Kolkata,New
18422,Customer_18422,36,Female,Chennai,New
18423,Customer_18423,21,Male,Chennai,Returning
